Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
MatrixMultiplication_1279.cpp,xczu7ev-ffvc1156-2-e,5,5442.20181,155,1,1,7,13,cyclic_4_1,unroll_32,unroll_2,pipeline_1,3,5.5,0.816196789441,False
MatrixMultiplication_925.cpp,xczu7ev-ffvc1156-2-e,5,5447.36277,778,1,1,29,49,cyclic_4_1,unroll_32,unroll_8,pipeline_1,1,20,0.195324006539,False
MatrixMultiplication_1056.cpp,xczu7ev-ffvc1156-2-e,5,5444.78853,90.5,1.5,1,7,11,cyclic_4_1,unroll_4,unroll_16,pipeline_1,2,5.125,0.839545433433,False
MatrixMultiplication_1009.cpp,xczu7ev-ffvc1156-2-e,5,5442.44869,33,1,1,1,2,cyclic_4_1,unroll_4,unroll_2,pipeline_1,5,1.25,0.982489667527,False
MatrixMultiplication_1195.cpp,xczu7ev-ffvc1156-2-e,5,61748.11269,37,1,2,1,2,cyclic_4_1,unroll_4,unroll_2,unroll_2,1,1.5,0.117540711917,False
MatrixMultiplication_1200.cpp,xczu7ev-ffvc1156-2-e,5,15778.540895,46,2,2,2,4,cyclic_4_1,unroll_4,unroll_2,unroll_8,1,2.5,0.73024585116,False
MatrixMultiplication_1029.cpp,xczu7ev-ffvc1156-2-e,5,5445.40293,33.5,1.5,1,2,3,cyclic_4_1,unroll_4,unroll_4,pipeline_1,2,1.875,0.947984985133,False
MatrixMultiplication_952.cpp,xczu7ev-ffvc1156-2-e,5,56215.50085,35,1,2,1,3,cyclic_4_1,unroll_4,unroll_4,unroll_2,1,1.75,0.145075306748,False
MatrixMultiplication_976.cpp,xczu7ev-ffvc1156-2-e,5,11926.592095,51,2,2,2,5,cyclic_4_1,unroll_4,unroll_4,unroll_8,1,2.75,0.812938290853,False
MatrixMultiplication_1061.cpp,xczu7ev-ffvc1156-2-e,5,5442.77637,48,1,1,4,6,cyclic_4_1,unroll_4,unroll_8,pipeline_1,1,3,0.914168515091,False
MatrixMultiplication_830.cpp,xczu7ev-ffvc1156-2-e,5,5447.40877,317,1.5,1,15,29.5,cyclic_4_1,unroll_64,unroll_2,pipeline_1,2,11.75,0.477931839034,False
MatrixMultiplication_977.cpp,xczu7ev-ffvc1156-2-e,5,5445.06949,230,1,1,14,23.5,cyclic_4_1,unroll_8,unroll_16,pipeline_1,2,9.875,0.568264939341,False
MatrixMultiplication_1001.cpp,xczu7ev-ffvc1156-2-e,5,5442.61189,39.5,1,1,2,3,cyclic_4_1,unroll_8,unroll_2,pipeline_1,6,1.75,0.947985057201,False
MatrixMultiplication_1182.cpp,xczu7ev-ffvc1156-2-e,5,61748.11205,51,1,2,1,3,cyclic_4_1,unroll_8,unroll_2,unroll_2,1,1.75,0.117471017258,False
MatrixMultiplication_1172.cpp,xczu7ev-ffvc1156-2-e,5,15782.602975,61.5,2,2,2,5.5,cyclic_4_1,unroll_8,unroll_2,unroll_8,2,2.875,0.725399752193,False
MatrixMultiplication_935.cpp,xczu7ev-ffvc1156-2-e,5,5442.77573,747,1,1,29,46,cyclic_4_1,unroll_8,unroll_32,pipeline_1,1,19.25,0.213277536571,False
MatrixMultiplication_1124.cpp,xczu7ev-ffvc1156-2-e,5,5442.32517,64,1,1,4,6,cyclic_4_1,unroll_8,unroll_4,pipeline_1,2,3,0.914168517099,False
MatrixMultiplication_1068.cpp,xczu7ev-ffvc1156-2-e,5,5443.47205,98,1,1,7,11,cyclic_4_1,unroll_8,unroll_8,pipeline_1,4,5,0.847302525714,False
MatrixMultiplication_1170.cpp,xczu7ev-ffvc1156-2-e,5,5442.20421,31.5,2,1,1,1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,2,1.25,0.982489668798,False
MatrixMultiplication_1319.cpp,xczu7ev-ffvc1156-2-e,5,5965.099615,63,5,4,3,7,cyclic_8_1,unroll_2,unroll_4,unroll_16,1,4.75,0.857135167843,False
MatrixMultiplication_954.cpp,xczu7ev-ffvc1156-2-e,5,8515.534175,441,2,2,3,7,cyclic_8_1,unroll_4,unroll_16,unroll_8,1,3.5,0.853873849949,False
MatrixMultiplication_1222.cpp,xczu7ev-ffvc1156-2-e,5,11670.662495,41,2,2,2,4,cyclic_8_1,unroll_4,unroll_2,unroll_8,1,2.5,0.823399646778,False
MatrixMultiplication_1026.cpp,xczu7ev-ffvc1156-2-e,5,5442.77573,43,2,1,3,5,cyclic_8_1,unroll_8,unroll_2,pipeline_1,1,2.75,0.930990775236,False
MatrixMultiplication_624.cpp,xczu7ev-ffvc1156-2-e,10,10826.73669,112.5,1,1,11,18,block_128_1,unroll_2,unroll_2,pipeline_1,2,7.75,0.695971563898,False
MatrixMultiplication_574.cpp,xczu7ev-ffvc1156-2-e,10,45649.9457,967,1,1,3,10,block_128_1,unroll_2,unroll_2,unroll_8,1,3.75,0.305447887623,False
MatrixMultiplication_168.cpp,xczu7ev-ffvc1156-2-e,10,10825.27237,309,1,1,19,35,block_128_1,unroll_2,unroll_4,pipeline_1,3,14,0.428393428724,False
MatrixMultiplication_648.cpp,xczu7ev-ffvc1156-2-e,10,10822.97861,1065,1,1,35,63,block_128_1,unroll_2,unroll_8,pipeline_1,1,25,0.137209725033,False
MatrixMultiplication_525.cpp,xczu7ev-ffvc1156-2-e,10,10826.73413,305,1,1,18,34,block_128_1,unroll_4,unroll_2,pipeline_1,3,13.5,0.448015834758,False
MatrixMultiplication_662.cpp,xczu7ev-ffvc1156-2-e,10,10837.73061,1410,1,1,34,69,block_128_1,unroll_8,unroll_2,pipeline_1,1,26.25,0.122262900205,False
MatrixMultiplication_188.cpp,xczu7ev-ffvc1156-2-e,10,10832.13893,127,10,1,8,18,block_16_1,unroll_16,unroll_2,pipeline_1,1,9.25,0.630225575713,False
MatrixMultiplication_94.cpp,xczu7ev-ffvc1156-2-e,10,10831.81125,382,10,1,17,34,block_16_1,unroll_16,unroll_4,pipeline_1,1,15.5,0.372510596722,False
MatrixMultiplication_51.cpp,xczu7ev-ffvc1156-2-e,10,63273.72101,281,10,2,3,16,block_16_1,unroll_16,unroll_4,unroll_2,1,7.75,0.140924711606,False
MatrixMultiplication_150.cpp,xczu7ev-ffvc1156-2-e,10,10831.81125,1351,10,1,34,70,block_16_1,unroll_16,unroll_8,pipeline_1,1,28.75,0.103815321539,False
MatrixMultiplication_107.cpp,xczu7ev-ffvc1156-2-e,10,66543.96741,829,10,2,6,28,block_16_1,unroll_16,unroll_8,unroll_2,1,11.5,0.113594582236,False
MatrixMultiplication_584.cpp,xczu7ev-ffvc1156-2-e,10,46989.50154,272,10,1,2,13,block_16_1,unroll_2,unroll_4,unroll_16,1,6.5,0.271293424786,False
MatrixMultiplication_122.cpp,xczu7ev-ffvc1156-2-e,10,57739.87077,33,10,2,1,2,block_16_1,unroll_4,unroll_2,unroll_2,1,3.75,0.190055619133,False
MatrixMultiplication_12.cpp,xczu7ev-ffvc1156-2-e,10,69059.57637,693,10,2,6,27,block_16_1,unroll_4,unroll_32,unroll_2,1,11.25,0.108232505041,False
MatrixMultiplication_176.cpp,xczu7ev-ffvc1156-2-e,10,10831.83365,59,10,1,4,9,block_16_1,unroll_4,unroll_4,pipeline_1,1,6,0.762488001815,False
MatrixMultiplication_202.cpp,xczu7ev-ffvc1156-2-e,10,66795.63525,79,10,2,1,8,block_16_1,unroll_4,unroll_8,unroll_2,1,5.25,0.131738034667,False
MatrixMultiplication_719.cpp,xczu7ev-ffvc1156-2-e,10,10821.48933,76,1,1,2,6,block_2_1,unroll_16,unroll_2,pipeline_1,1,2.5,0.878368211597,False
MatrixMultiplication_196.cpp,xczu7ev-ffvc1156-2-e,10,40281.80554,129.5,1,1,1,9.5,block_2_1,unroll_16,unroll_2,unroll_8,2,3.125,0.374706165406,False
MatrixMultiplication_103.cpp,xczu7ev-ffvc1156-2-e,10,59071.55013,62,1,2,1,8,block_2_1,unroll_16,unroll_4,unroll_2,1,3,0.18152673097,False
MatrixMultiplication_31.cpp,xczu7ev-ffvc1156-2-e,10,10822.63621,163,1,1,6,20,block_2_1,unroll_16,unroll_8,pipeline_1,1,7,0.726711493599,False
MatrixMultiplication_359.cpp,xczu7ev-ffvc1156-2-e,10,10821.49381,46,1,1,1,5,block_2_1,unroll_2,unroll_16,pipeline_1,3,2,0.891595079898,False
MatrixMultiplication_536.cpp,xczu7ev-ffvc1156-2-e,10,51628.06794,779,1,1,4,12,block_2_1,unroll_2,unroll_16,unroll_32,2,4.5,0.239629551366,False
MatrixMultiplication_281.cpp,xczu7ev-ffvc1156-2-e,10,10821.49381,29,1,1,1,1,block_2_1,unroll_2,unroll_2,pipeline_1,3,1,0.90577657499,False
MatrixMultiplication_410.cpp,xczu7ev-ffvc1156-2-e,10,34913.34666,39.5,1,1,1,2,block_2_1,unroll_2,unroll_2,unroll_16,4,1.25,0.454591058352,False
MatrixMultiplication_674.cpp,xczu7ev-ffvc1156-2-e,10,32233.3441,59.5,1,1,1,4,block_2_1,unroll_2,unroll_2,unroll_32,2,1.75,0.496817283941,False
MatrixMultiplication_535.cpp,xczu7ev-ffvc1156-2-e,10,30886.48714,132,1,1,1,6,block_2_1,unroll_2,unroll_2,unroll_64,1,2.25,0.517774159926,False
MatrixMultiplication_563.cpp,xczu7ev-ffvc1156-2-e,10,40291.65834,33.5,1,1,1,1.5,block_2_1,unroll_2,unroll_2,unroll_8,2,1.125,0.377380495455,False
MatrixMultiplication_354.cpp,xczu7ev-ffvc1156-2-e,10,10821.98533,29,1,1,1,1,block_2_1,unroll_2,unroll_4,pipeline_1,3,1,0.905766100117,False
MatrixMultiplication_575.cpp,xczu7ev-ffvc1156-2-e,10,43130.98762,107,1,1,1,6,block_2_1,unroll_2,unroll_4,unroll_32,2,2.25,0.340495210766,False
MatrixMultiplication_513.cpp,xczu7ev-ffvc1156-2-e,10,47661.0817,40,1,1,1,3,block_2_1,unroll_2,unroll_4,unroll_8,3,1.5,0.287426073851,False
MatrixMultiplication_210.cpp,xczu7ev-ffvc1156-2-e,10,54584.0769,731.5,1,1,5,16,block_2_1,unroll_2,unroll_64,unroll_8,2,5.75,0.207447851198,False
MatrixMultiplication_358.cpp,xczu7ev-ffvc1156-2-e,10,10821.49381,37,1,1,1,2,block_2_1,unroll_2,unroll_8,pipeline_1,3,1.25,0.901708119572,False
MatrixMultiplication_432.cpp,xczu7ev-ffvc1156-2-e,10,49505.26474,96,1,1,1,6,block_2_1,unroll_2,unroll_8,unroll_16,1,2.25,0.267312344929,False
MatrixMultiplication_371.cpp,xczu7ev-ffvc1156-2-e,10,48582.59978,251.5,1,1,2,9,block_2_1,unroll_2,unroll_8,unroll_32,2,3.25,0.274990041163,False
MatrixMultiplication_576.cpp,xczu7ev-ffvc1156-2-e,10,48120.89866,933.5,1,1,4,11,block_2_1,unroll_2,unroll_8,unroll_64,2,4.25,0.27581962047,False
MatrixMultiplication_479.cpp,xczu7ev-ffvc1156-2-e,10,51350.7585,53,1,1,1,4,block_2_1,unroll_2,unroll_8,unroll_8,3,1.75,0.24885022177,False
MatrixMultiplication_209.cpp,xczu7ev-ffvc1156-2-e,10,10821.98277,73,1,1,3,9,block_2_1,unroll_4,unroll_16,pipeline_1,3,3.5,0.842240279142,False
MatrixMultiplication_388.cpp,xczu7ev-ffvc1156-2-e,10,51936.81162,662,1,1,4,14,block_2_1,unroll_4,unroll_16,unroll_16,1,5,0.234329263087,False
MatrixMultiplication_249.cpp,xczu7ev-ffvc1156-2-e,10,59067.12837,61,1,2,1,6,block_2_1,unroll_4,unroll_16,unroll_2,1,2.5,0.182123039173,False
MatrixMultiplication_404.cpp,xczu7ev-ffvc1156-2-e,10,10821.49125,36,1,1,1,1,block_2_1,unroll_4,unroll_2,pipeline_1,3,1,1,True
MatrixMultiplication_616.cpp,xczu7ev-ffvc1156-2-e,10,34913.01642,64,1,1,1,4,block_2_1,unroll_4,unroll_2,unroll_16,3,1.75,0.454928496286,False
MatrixMultiplication_749.cpp,xczu7ev-ffvc1156-2-e,10,32228.17034,119,1,1,1,6,block_2_1,unroll_4,unroll_2,unroll_32,1,2.25,0.496025657421,False
MatrixMultiplication_636.cpp,xczu7ev-ffvc1156-2-e,10,40296.82698,42,1,1,1,3,block_2_1,unroll_4,unroll_2,unroll_8,3,1.5,0.377732578695,False
MatrixMultiplication_191.cpp,xczu7ev-ffvc1156-2-e,10,10821.98277,159,1,1,6,19,block_2_1,unroll_4,unroll_32,pipeline_1,1,6.75,0.736349938174,False
MatrixMultiplication_208.cpp,xczu7ev-ffvc1156-2-e,10,56047.39338,232,1,1,3,15,block_2_1,unroll_4,unroll_32,unroll_4,1,5,0.199210645128,False
MatrixMultiplication_246.cpp,xczu7ev-ffvc1156-2-e,10,10821.98277,36,1,1,1,3,block_2_1,unroll_4,unroll_4,pipeline_1,3,1.5,0.899805122489,False
MatrixMultiplication_303.cpp,xczu7ev-ffvc1156-2-e,10,44641.83562,102,1,1,1,6,block_2_1,unroll_4,unroll_4,unroll_16,1,2.25,0.321958257966,False
MatrixMultiplication_465.cpp,xczu7ev-ffvc1156-2-e,10,42375.76458,1071,1,1,4,11,block_2_1,unroll_4,unroll_4,unroll_64,1,4.25,0.341455023008,False
MatrixMultiplication_393.cpp,xczu7ev-ffvc1156-2-e,10,10821.49125,49,1,1,1,5,block_2_1,unroll_4,unroll_8,pipeline_1,2,2,0.891595120177,False
MatrixMultiplication_570.cpp,xczu7ev-ffvc1156-2-e,10,51361.92522,96,1,1,1,7,block_2_1,unroll_4,unroll_8,unroll_8,1,2.5,0.248186200008,False
MatrixMultiplication_45.cpp,xczu7ev-ffvc1156-2-e,10,59068.92821,974,1,2,8,43,block_2_1,unroll_64,unroll_8,unroll_2,1,13.5,0.128005312213,False
MatrixMultiplication_396.cpp,xczu7ev-ffvc1156-2-e,10,10822.06341,167.5,1,1,6,19,block_2_1,unroll_8,unroll_16,pipeline_1,2,6.75,0.736348801422,False
MatrixMultiplication_381.cpp,xczu7ev-ffvc1156-2-e,10,10821.48997,53,1,1,1,3,block_2_1,unroll_8,unroll_2,pipeline_1,3,1.5,0.899814842959,False
MatrixMultiplication_586.cpp,xczu7ev-ffvc1156-2-e,10,34912.52362,124,1,1,1,7,block_2_1,unroll_8,unroll_2,unroll_16,1,2.5,0.453456009736,False
MatrixMultiplication_707.cpp,xczu7ev-ffvc1156-2-e,10,32238.51146,350,1,1,2,10,block_2_1,unroll_8,unroll_2,unroll_32,1,3.5,0.488405961394,False
MatrixMultiplication_493.cpp,xczu7ev-ffvc1156-2-e,10,40287.71658,65,1,1,1,5.5,block_2_1,unroll_8,unroll_2,unroll_8,2,2.125,0.377581245548,False
MatrixMultiplication_696.cpp,xczu7ev-ffvc1156-2-e,10,10822.71877,518,1,1,13,38,block_2_1,unroll_8,unroll_32,pipeline_1,2,13.25,0.458026919777,False
MatrixMultiplication_169.cpp,xczu7ev-ffvc1156-2-e,10,10821.73573,56,1,1,1,5,block_2_1,unroll_8,unroll_4,pipeline_1,4,2,0.891591273355,False
MatrixMultiplication_667.cpp,xczu7ev-ffvc1156-2-e,10,44640.68746,261,1,1,2,11,block_2_1,unroll_8,unroll_4,unroll_16,1,3.75,0.317159141971,False
MatrixMultiplication_622.cpp,xczu7ev-ffvc1156-2-e,10,47666.98826,100.5,1,1,1,8,block_2_1,unroll_8,unroll_4,unroll_8,2,2.75,0.286216784121,False
MatrixMultiplication_324.cpp,xczu7ev-ffvc1156-2-e,10,10821.48997,85,1,1,3,9,block_2_1,unroll_8,unroll_8,pipeline_1,3,3.5,0.842246103286,False
MatrixMultiplication_290.cpp,xczu7ev-ffvc1156-2-e,10,49515.11178,764,1,1,5,15,block_2_1,unroll_8,unroll_8,unroll_16,1,5.5,0.254271957362,False
MatrixMultiplication_539.cpp,xczu7ev-ffvc1156-2-e,10,56729.31845,59,1,2,1,7,block_2_1,unroll_8,unroll_8,unroll_2,1,2.75,0.199837780001,False
MatrixMultiplication_617.cpp,xczu7ev-ffvc1156-2-e,10,52409.18538,104,1,1,2,9,block_2_1,unroll_8,unroll_8,unroll_4,1,3.25,0.236658170292,False
MatrixMultiplication_276.cpp,xczu7ev-ffvc1156-2-e,10,51352.72074,245,1,1,3,13,block_2_1,unroll_8,unroll_8,unroll_8,3,4.5,0.242230326519,False
MatrixMultiplication_121.cpp,xczu7ev-ffvc1156-2-e,10,10834.43717,48,20,1,4,9,block_32_1,unroll_2,unroll_4,pipeline_1,1,8.5,0.663455786607,False
MatrixMultiplication_198.cpp,xczu7ev-ffvc1156-2-e,10,56733.22661,970,20,2,4,32,block_32_1,unroll_32,unroll_2,unroll_2,1,14.5,0.129766296906,False
MatrixMultiplication_767.cpp,xczu7ev-ffvc1156-2-e,10,10821.48933,82,1,1,3,6,block_4_1,unroll_16,unroll_2,pipeline_1,1,2.75,0.870439280057,False
MatrixMultiplication_154.cpp,xczu7ev-ffvc1156-2-e,10,10831.83173,244,2,1,11,25,block_4_1,unroll_16,unroll_8,pipeline_1,1,9.75,0.607926188378,False
MatrixMultiplication_549.cpp,xczu7ev-ffvc1156-2-e,10,51287.84394,1441,2,1,6,15,block_4_1,unroll_2,unroll_16,unroll_32,1,6,0.234276297104,False
MatrixMultiplication_521.cpp,xczu7ev-ffvc1156-2-e,10,53112.36618,133,2,1,2,8,block_4_1,unroll_2,unroll_16,unroll_8,1,3.25,0.230124581916,False
MatrixMultiplication_779.cpp,xczu7ev-ffvc1156-2-e,10,34576.98314,46,2,1,1,3,block_4_1,unroll_2,unroll_2,unroll_16,1,1.75,0.460054809578,False
MatrixMultiplication_709.cpp,xczu7ev-ffvc1156-2-e,10,39630.99146,33,2,1,1,2,block_4_1,unroll_2,unroll_2,unroll_8,2,1.5,0.386766594187,False
MatrixMultiplication_86.cpp,xczu7ev-ffvc1156-2-e,10,10831.83621,84,2,1,5,11,block_4_1,unroll_2,unroll_32,pipeline_1,1,4.75,0.802798972443,False
MatrixMultiplication_747.cpp,xczu7ev-ffvc1156-2-e,10,54086.5793,327,2,1,4,14,block_4_1,unroll_2,unroll_32,unroll_8,1,5.25,0.214131978674,False
MatrixMultiplication_442.cpp,xczu7ev-ffvc1156-2-e,10,10831.83621,31,2,1,1,2,block_4_1,unroll_2,unroll_4,pipeline_1,1,1.5,0.899610578859,False
MatrixMultiplication_664.cpp,xczu7ev-ffvc1156-2-e,10,47340.63114,41,2,1,1,3,block_4_1,unroll_2,unroll_4,unroll_8,3,1.75,0.291020807695,False
MatrixMultiplication_384.cpp,xczu7ev-ffvc1156-2-e,10,10831.83621,227,2,1,10,23,block_4_1,unroll_2,unroll_64,pipeline_1,1,9,0.641360019375,False
MatrixMultiplication_126.cpp,xczu7ev-ffvc1156-2-e,10,54558.90954,1270,2,1,7,18,block_4_1,unroll_2,unroll_64,unroll_8,3,7,0.200172713413,False
MatrixMultiplication_614.cpp,xczu7ev-ffvc1156-2-e,10,10821.49381,39,1,1,1,3,block_4_1,unroll_2,unroll_8,pipeline_1,1,1.5,0.899814767219,False
MatrixMultiplication_478.cpp,xczu7ev-ffvc1156-2-e,10,49421.37866,129,2,1,2,8,block_4_1,unroll_2,unroll_8,unroll_16,3,3.25,0.266187057035,False
MatrixMultiplication_488.cpp,xczu7ev-ffvc1156-2-e,10,48545.2545,419,2,1,3,13,block_4_1,unroll_2,unroll_8,unroll_32,2,4.75,0.268679837377,False
MatrixMultiplication_665.cpp,xczu7ev-ffvc1156-2-e,10,53206.1185,39,2,1,1,3,block_4_1,unroll_2,unroll_8,unroll_4,1,1.75,0.231113793527,False
MatrixMultiplication_430.cpp,xczu7ev-ffvc1156-2-e,10,51195.47402,60,2,1,1,5,block_4_1,unroll_2,unroll_8,unroll_8,3,2.25,0.250119980639,False
MatrixMultiplication_685.cpp,xczu7ev-ffvc1156-2-e,10,10821.48901,162,1,1,5,13,block_4_1,unroll_32,unroll_2,pipeline_1,1,5,0.796323385338,False
MatrixMultiplication_551.cpp,xczu7ev-ffvc1156-2-e,10,10827.30757,32,1.5,1,1,2,block_4_1,unroll_4,unroll_2,pipeline_1,2,1.375,0.900069723136,False
MatrixMultiplication_156.cpp,xczu7ev-ffvc1156-2-e,10,10822.72005,39,1.5,1,1,3,block_4_1,unroll_4,unroll_4,pipeline_1,2,1.625,0.898487734344,False
MatrixMultiplication_183.cpp,xczu7ev-ffvc1156-2-e,10,47326.2721,66.5,2,1,1,5,block_4_1,unroll_4,unroll_4,unroll_8,2,2.25,0.290846531946,False
MatrixMultiplication_656.cpp,xczu7ev-ffvc1156-2-e,10,54705.70762,65,2,1,1,5,block_4_1,unroll_4,unroll_8,unroll_4,1,2.25,0.217384960881,False
MatrixMultiplication_722.cpp,xczu7ev-ffvc1156-2-e,10,34587.3217,163,2,1,2,9,block_4_1,unroll_8,unroll_2,unroll_16,2,3.5,0.452702830958,False
MatrixMultiplication_0.cpp,xczu7ev-ffvc1156-2-e,10,59076.79365,37,2,2,1,2,block_4_1,unroll_8,unroll_2,unroll_2,1,1.75,0.182395790765,False
MatrixMultiplication_733.cpp,xczu7ev-ffvc1156-2-e,10,32070.7393,674,2,1,3,14,block_4_1,unroll_8,unroll_2,unroll_32,1,5,0.472861759274,False
MatrixMultiplication_627.cpp,xczu7ev-ffvc1156-2-e,10,39623.11178,68.5,2,1,1,6,block_4_1,unroll_8,unroll_2,unroll_8,2,2.5,0.38580905852,False
MatrixMultiplication_13.cpp,xczu7ev-ffvc1156-2-e,10,10821.98149,840,2,1,21,46,block_4_1,unroll_8,unroll_32,pipeline_1,3,17.5,0.305582175518,False
MatrixMultiplication_315.cpp,xczu7ev-ffvc1156-2-e,10,59069.25701,377,2,2,5,19,block_4_1,unroll_8,unroll_32,unroll_2,1,7,0.16825471147,False
MatrixMultiplication_773.cpp,xczu7ev-ffvc1156-2-e,10,44472.9153,444,2,1,3,14,block_4_1,unroll_8,unroll_4,unroll_16,1,5,0.311118719156,False
MatrixMultiplication_721.cpp,xczu7ev-ffvc1156-2-e,10,47336.69898,132,2,1,2,9,block_4_1,unroll_8,unroll_4,unroll_8,1,3.5,0.287593951239,False
MatrixMultiplication_486.cpp,xczu7ev-ffvc1156-2-e,10,10826.66117,94.5,1.5,1,5,11.5,block_4_1,unroll_8,unroll_8,pipeline_1,2,4.75,0.802894777873,False
MatrixMultiplication_718.cpp,xczu7ev-ffvc1156-2-e,10,49431.2257,1333,2,1,7,17,block_4_1,unroll_8,unroll_8,unroll_16,1,6.75,0.245566480355,False
MatrixMultiplication_606.cpp,xczu7ev-ffvc1156-2-e,10,51193.49258,336,2,1,4,15,block_4_1,unroll_8,unroll_8,unroll_8,1,5.5,0.238352420853,False
MatrixMultiplication_561.cpp,xczu7ev-ffvc1156-2-e,10,10826.73669,51,20,1,4,9,block_64_1,unroll_2,unroll_2,pipeline_1,1,8.5,0.663533988568,False
MatrixMultiplication_780.cpp,xczu7ev-ffvc1156-2-e,10,37932.5953,1094,41,1,5,9,block_64_1,unroll_2,unroll_2,unroll_16,1,14,0.238717341973,False
MatrixMultiplication_703.cpp,xczu7ev-ffvc1156-2-e,10,10822.80453,310,20,1,15,31,block_64_1,unroll_2,unroll_8,pipeline_1,1,16.75,0.329649302996,False
MatrixMultiplication_492.cpp,xczu7ev-ffvc1156-2-e,10,10824.11141,1109,20,1,31,60,block_64_1,unroll_8,unroll_4,pipeline_1,1,28,0.107749079197,False
MatrixMultiplication_694.cpp,xczu7ev-ffvc1156-2-e,10,57055.01194,97,5,1,1,7,block_8_1,unroll_2,unroll_8,unroll_8,1,3.5,0.195931036887,False
MatrixMultiplication_615.cpp,xczu7ev-ffvc1156-2-e,10,10826.73285,57,2,1,2,5,block_8_1,unroll_8,unroll_2,pipeline_1,1,2.5,0.878293906934,False
MatrixMultiplication_554.cpp,xczu7ev-ffvc1156-2-e,10,10824.11141,81,2,1,5,10,block_8_1,unroll_8,unroll_4,pipeline_1,1,4.5,0.808717239685,False
MatrixMultiplication_112.cpp,xczu7ev-ffvc1156-2-e,10,10831.83173,1333,10,1,34,71,cyclic_16_1,unroll_16,unroll_8,pipeline_1,2,29,0.102810713158,False
MatrixMultiplication_485.cpp,xczu7ev-ffvc1156-2-e,10,4290.74954,1506,5,4,2,9,cyclic_16_1,unroll_2,unroll_16,unroll_16,2,5,0.892264079628,False
MatrixMultiplication_99.cpp,xczu7ev-ffvc1156-2-e,10,78368.62981,71,5,2,2,6,cyclic_16_1,unroll_2,unroll_16,unroll_2,1,3.75,0.101407001544,False
MatrixMultiplication_612.cpp,xczu7ev-ffvc1156-2-e,10,3959.05546,199,10,6,3,12,cyclic_16_1,unroll_2,unroll_2,unroll_32,1,7.75,0.749842702439,False
MatrixMultiplication_463.cpp,xczu7ev-ffvc1156-2-e,10,10821.49381,40,5,1,2,5,cyclic_16_1,unroll_2,unroll_4,pipeline_1,2,3.25,0.852306265759,False
MatrixMultiplication_456.cpp,xczu7ev-ffvc1156-2-e,10,4962.57546,141,5,4,2,7,cyclic_16_1,unroll_2,unroll_4,unroll_16,1,4.5,0.908488475616,False
MatrixMultiplication_190.cpp,xczu7ev-ffvc1156-2-e,10,57734.62026,37,5,1,1,2,cyclic_16_1,unroll_2,unroll_4,unroll_4,1,2.25,0.192364686938,False
MatrixMultiplication_91.cpp,xczu7ev-ffvc1156-2-e,10,10823.95141,1645,5,1,33,68,cyclic_16_1,unroll_2,unroll_64,pipeline_1,1,26.75,0.117358418498,False
MatrixMultiplication_130.cpp,xczu7ev-ffvc1156-2-e,10,76188.24709,42,5,2,1,4,cyclic_16_1,unroll_2,unroll_8,unroll_2,1,3,0.104497145725,False
MatrixMultiplication_166.cpp,xczu7ev-ffvc1156-2-e,10,10829.18949,411,6,1,17,34,cyclic_16_1,unroll_32,unroll_2,pipeline_1,1,14.5,0.409243591515,False
MatrixMultiplication_74.cpp,xczu7ev-ffvc1156-2-e,10,61682.52549,310,5,2,4,21,cyclic_16_1,unroll_32,unroll_2,unroll_2,1,8,0.148016815953,False
MatrixMultiplication_127.cpp,xczu7ev-ffvc1156-2-e,10,76527.72101,33,5,2,1,3,cyclic_16_1,unroll_4,unroll_2,unroll_2,1,2.75,0.103985767901,False
MatrixMultiplication_149.cpp,xczu7ev-ffvc1156-2-e,10,79125.92389,677,5,2,7,20,cyclic_16_1,unroll_4,unroll_32,unroll_2,1,8.5,0.1,False
MatrixMultiplication_131.cpp,xczu7ev-ffvc1156-2-e,10,10831.83365,113,10,1,8,17,cyclic_16_1,unroll_4,unroll_8,pipeline_1,1,9,0.641360043038,False
MatrixMultiplication_57.cpp,xczu7ev-ffvc1156-2-e,10,78540.98565,50,5,2,1,7,cyclic_16_1,unroll_8,unroll_2,unroll_2,1,3.75,0.101246984191,False
MatrixMultiplication_231.cpp,xczu7ev-ffvc1156-2-e,10,10831.81125,456,1,1,13,37,cyclic_2_1,unroll_16,unroll_16,pipeline_1,1,13,0.46809377169,False
MatrixMultiplication_181.cpp,xczu7ev-ffvc1156-2-e,10,32223.58085,199,1,2,3,8,cyclic_2_1,unroll_16,unroll_16,unroll_2,1,3.5,0.488637842497,False
MatrixMultiplication_500.cpp,xczu7ev-ffvc1156-2-e,10,10821.48933,73,1,1,2,5,cyclic_2_1,unroll_16,unroll_2,pipeline_1,3,2.25,0.885450108146,False
MatrixMultiplication_567.cpp,xczu7ev-ffvc1156-2-e,10,10061.27178,205,1,1,2,8,cyclic_2_1,unroll_16,unroll_2,unroll_16,1,3,0.870977781305,False
